id,trial,trialord,blink,age,female_baby,female_parent,lullaby_side,lullaby_order,lullaby_character,condition,lultrial
8096,8,5,2,6.8336754,1,1,right,second,red,16,0
8096,9,6,0,6.8336754,1,1,right,second,red,16,1
8096,10,10,1,6.8336754,1,1,right,second,red,16,
8096,11,7,1,6.8336754,1,1,right,second,red,16,1
8096,12,8,1,6.8336754,1,1,right,second,red,16,0
8096,13,13,2,6.8336754,1,1,right,second,red,16,
8097,1,1,0,3.2525668,1,1,left,second,red,3,
8097,2,1,0,3.2525668,1,1,left,second,red,3,0
8097,3,2,0,3.2525668,1,1,left,second,red,3,1
8097,4,4,1,3.2525668,1,1,left,second,red,3,
8097,5,3,2,3.2525668,1,1,left,second,red,3,1
8097,6,4,0,3.2525668,1,1,left,second,red,3,0
8097,7,7,0,3.2525668,1,1,left,second,red,3,
8097,8,5,0,3.2525668,1,1,left,second,red,3,0
8097,9,6,0,3.2525668,1,1,left,second,red,3,1
8097,10,10,0,3.2525668,1,1,left,second,red,3,
8097,11,7,0,3.2525668,1,1,left,second,red,3,1
8097,12,8,0,3.2525668,1,1,left,second,red,3,0
8097,13,13,0,3.2525668,1,1,left,second,red,3,
8098,1,1,1,4.1724844,0,0,left,first,red,1,
8098,2,1,0,4.1724844,0,0,left,first,red,1,1
8098,3,2,0,4.1724844,0,0,left,first,red,1,0
8098,4,4,3,4.1724844,0,0,left,first,red,1,
8098,5,3,1,4.1724844,0,0,left,first,red,1,0
8098,6,4,0,4.1724844,0,0,left,first,red,1,1
8098,7,7,3,4.1724844,0,0,left,first,red,1,
8098,8,5,0,4.1724844,0,0,left,first,red,1,1
8098,9,6,2,4.1724844,0,0,left,first,red,1,0
8098,10,10,4,4.1724844,0,0,left,first,red,1,
8098,11,7,1,4.1724844,0,0,left,first,red,1,0
8098,12,8,0,4.1724844,0,0,left,first,red,1,1
8098,13,13,4,4.1724844,0,0,left,first,red,1,
8099,1,1,0,2.4640658,0,0,right,second,blue,8,
8099,2,1,0,2.4640658,0,0,right,second,blue,8,0
8099,3,2,2,2.4640658,0,0,right,second,blue,8,1
8099,4,4,1,2.4640658,0,0,right,second,blue,8,
8099,5,3,2,2.4640658,0,0,right,second,blue,8,1
8099,6,4,0,2.4640658,0,0,right,second,blue,8,0
8099,7,7,1,2.4640658,0,0,right,second,blue,8,
8099,8,5,0,2.4640658,0,0,right,second,blue,8,0
8099,9,6,0,2.4640658,0,0,right,second,blue,8,1
8099,10,10,2,2.4640658,0,0,right,second,blue,8,
8099,11,7,1,2.4640658,0,0,right,second,blue,8,1
8099,12,8,2,2.4640658,0,0,right,second,blue,8,0
8099,13,13,1,2.4640658,0,0,right,second,blue,8,
8102,1,1,1,5.7166324,0,1,left,first,red,1,
8102,2,1,1,5.7166324,0,1,left,first,red,1,1
8102,3,2,0,5.7166324,0,1,left,first,red,1,0
8102,4,4,0,5.7166324,0,1,left,first,red,1,
8102,5,3,0,5.7166324,0,1,left,first,red,1,0
8102,6,4,0,5.7166324,0,1,left,first,red,1,1
8102,7,7,0,5.7166324,0,1,left,first,red,1,
8102,8,5,1,5.7166324,0,1,left,first,red,1,1
8102,9,6,0,5.7166324,0,1,left,first,red,1,0
8102,10,10,1,5.7166324,0,1,left,first,red,1,
8102,11,7,0,5.7166324,0,1,left,first,red,1,0
8102,12,8,0,5.7166324,0,1,left,first,red,1,1
8102,13,13,0,5.7166324,0,1,left,first,red,1,
8103,1,1,0,5.7166324,0,1,right,second,blue,7,
8103,2,1,0,5.7166324,0,1,right,second,blue,7,0
8103,3,2,0,5.7166324,0,1,right,second,blue,7,1
8103,4,4,0,5.7166324,0,1,right,second,blue,7,
8103,5,3,0,5.7166324,0,1,right,second,blue,7,1
8103,6,4,0,5.7166324,0,1,right,second,blue,7,0
8103,7,7,0,5.7166324,0,1,right,second,blue,7,
8103,8,5,0,5.7166324,0,1,right,second,blue,7,0
8103,9,6,1,5.7166324,0,1,right,second,blue,7,1
8103,10,10,1,5.7166324,0,1,right,second,blue,7,
8103,11,7,1,5.7166324,0,1,right,second,blue,7,1
8103,12,8,0,5.7166324,0,1,right,second,blue,7,0
8103,13,13,2,5.7166324,0,1,right,second,blue,7,
8104,1,1,2,9.1006165,0,1,right,first,blue,6,
8104,2,1,0,9.1006165,0,1,right,first,blue,6,1
8104,3,2,0,9.1006165,0,1,right,first,blue,6,0
8104,4,4,2,9.1006165,0,1,right,first,blue,6,
8104,5,3,2,9.1006165,0,1,right,first,blue,6,0
8104,6,4,2,9.1006165,0,1,right,first,blue,6,1
8104,7,7,3,9.1006165,0,1,right,first,blue,6,
8104,8,5,0,9.1006165,0,1,right,first,blue,6,1
8104,9,6,3,9.1006165,0,1,right,first,blue,6,0
8104,10,10,2,9.1006165,0,1,right,first,blue,6,
8104,11,7,0,9.1006165,0,1,right,first,blue,6,0
8104,12,8,1,9.1006165,0,1,right,first,blue,6,1
8104,13,13,1,9.1006165,0,1,right,first,blue,6,
8105,1,1,0,3.909651,0,1,left,first,red,2,
8105,2,1,0,3.909651,0,1,left,first,red,2,1
8105,3,2,0,3.909651,0,1,left,first,red,2,0
8105,4,4,1,3.909651,0,1,left,first,red,2,
8105,5,3,1,3.909651,0,1,left,first,red,2,0
8105,6,4,0,3.909651,0,1,left,first,red,2,1
8105,7,7,0,3.909651,0,1,left,first,red,2,
8105,8,5,1,3.909651,0,1,left,first,red,2,1
8105,9,6,1,3.909651,0,1,left,first,red,2,0
8105,10,10,0,3.909651,0,1,left,first,red,2,
8105,11,7,0,3.909651,0,1,left,first,red,2,0
8105,12,8,2,3.909651,0,1,left,first,red,2,1
8105,13,13,0,3.909651,0,1,left,first,red,2,
8108,1,1,1,6.4722791,1,1,left,second,blue,12,
8108,2,1,0,6.4722791,1,1,left,second,blue,12,0
8108,3,2,0,6.4722791,1,1,left,second,blue,12,1
8108,4,4,0,6.4722791,1,1,left,second,blue,12,
8108,5,3,1,6.4722791,1,1,left,second,blue,12,1
8108,6,4,1,6.4722791,1,1,left,second,blue,12,0
8108,7,7,0,6.4722791,1,1,left,second,blue,12,
8108,8,5,0,6.4722791,1,1,left,second,blue,12,0
8108,9,6,1,6.4722791,1,1,left,second,blue,12,1
8108,10,10,1,6.4722791,1,1,left,second,blue,12,
8108,11,7,1,6.4722791,1,1,left,second,blue,12,1
8108,12,8,1,6.4722791,1,1,left,second,blue,12,0
8108,13,13,3,6.4722791,1,1,left,second,blue,12,
8109,1,1,2,8.0821352,0,1,right,second,red,16,
8109,2,1,2,8.0821352,0,1,right,second,red,16,0
8109,3,2,2,8.0821352,0,1,right,second,red,16,1
8109,4,4,4,8.0821352,0,1,right,second,red,16,
8109,5,3,1,8.0821352,0,1,right,second,red,16,1
8109,6,4,3,8.0821352,0,1,right,second,red,16,0
8109,7,7,4,8.0821352,0,1,right,second,red,16,
8109,8,5,1,8.0821352,0,1,right,second,red,16,0
8109,9,6,2,8.0821352,0,1,right,second,red,16,1
8109,10,10,4,8.0821352,0,1,right,second,red,16,
8109,11,7,2,8.0821352,0,1,right,second,red,16,1
8109,12,8,0,8.0821352,0,1,right,second,red,16,0
8109,13,13,3,8.0821352,0,1,right,second,red,16,
8111,1,1,0,8.9691992,1,0,right,second,blue,8,
8111,2,1,0,8.9691992,1,0,right,second,blue,8,0
8111,3,2,0,8.9691992,1,0,right,second,blue,8,1
8111,4,4,1,8.9691992,1,0,right,second,blue,8,
8111,5,3,0,8.9691992,1,0,right,second,blue,8,1
8111,6,4,2,8.9691992,1,0,right,second,blue,8,0
8111,7,7,0,8.9691992,1,0,right,second,blue,8,
8111,8,5,1,8.9691992,1,0,right,second,blue,8,0
8111,9,6,2,8.9691992,1,0,right,second,blue,8,1
8111,10,10,0,8.9691992,1,0,right,second,blue,8,
8111,11,7,0,8.9691992,1,0,right,second,blue,8,1
8111,12,8,1,8.9691992,1,0,right,second,blue,8,0
8111,13,13,0,8.9691992,1,0,right,second,blue,8,
8112,1,1,2,2.9240246,1,1,left,second,blue,11,
8112,2,1,1,2.9240246,1,1,left,second,blue,11,0
8112,3,2,0,2.9240246,1,1,left,second,blue,11,1
8112,4,4,1,2.9240246,1,1,left,second,blue,11,
8112,5,3,1,2.9240246,1,1,left,second,blue,11,1
8112,6,4,0,2.9240246,1,1,left,second,blue,11,0
8112,7,7,0,2.9240246,1,1,left,second,blue,11,
8112,8,5,0,2.9240246,1,1,left,second,blue,11,0
8112,9,6,0,2.9240246,1,1,left,second,blue,11,1
8112,10,10,2,2.9240246,1,1,left,second,blue,11,
8112,11,7,0,2.9240246,1,1,left,second,blue,11,1
8112,12,8,1,2.9240246,1,1,left,second,blue,11,0
8112,13,13,1,2.9240246,1,1,left,second,blue,11,
8113,1,1,0,10.349076,0,1,right,second,blue,8,
8113,2,1,1,10.349076,0,1,right,second,blue,8,0
8113,3,2,0,10.349076,0,1,right,second,blue,8,1
8113,4,4,1,10.349076,0,1,right,second,blue,8,
8113,5,3,0,10.349076,0,1,right,second,blue,8,1
8113,6,4,0,10.349076,0,1,right,second,blue,8,0
8113,7,7,0,10.349076,0,1,right,second,blue,8,
8113,8,5,1,10.349076,0,1,right,second,blue,8,0
8113,9,6,0,10.349076,0,1,right,second,blue,8,1
8113,10,10,0,10.349076,0,1,right,second,blue,8,
8113,11,7,0,10.349076,0,1,right,second,blue,8,1
8113,12,8,0,10.349076,0,1,right,second,blue,8,0
8113,13,13,0,10.349076,0,1,right,second,blue,8,
8114,1,1,1,3.7453799,1,1,left,second,blue,11,
8114,2,1,1,3.7453799,1,1,left,second,blue,11,0
8114,3,2,1,3.7453799,1,1,left,second,blue,11,1
8114,4,4,1,3.7453799,1,1,left,second,blue,11,
8114,5,3,2,3.7453799,1,1,left,second,blue,11,1
8114,6,4,1,3.7453799,1,1,left,second,blue,11,0
8114,7,7,0,3.7453799,1,1,left,second,blue,11,
8114,8,5,0,3.7453799,1,1,left,second,blue,11,0
8114,9,6,2,3.7453799,1,1,left,second,blue,11,1
8114,10,10,2,3.7453799,1,1,left,second,blue,11,
8114,11,7,1,3.7453799,1,1,left,second,blue,11,1
8114,12,8,2,3.7453799,1,1,left,second,blue,11,0
8114,13,13,1,3.7453799,1,1,left,second,blue,11,
8115,1,1,0,9.3634501,1,1,left,second,blue,11,
8115,2,1,0,9.3634501,1,1,left,second,blue,11,0
8115,3,2,0,9.3634501,1,1,left,second,blue,11,1
8115,4,4,1,9.3634501,1,1,left,second,blue,11,
8115,5,3,2,9.3634501,1,1,left,second,blue,11,1
8115,6,4,1,9.3634501,1,1,left,second,blue,11,0
8115,7,7,0,9.3634501,1,1,left,second,blue,11,
8115,8,5,1,9.3634501,1,1,left,second,blue,11,0
8115,9,6,2,9.3634501,1,1,left,second,blue,11,1
8115,10,10,1,9.3634501,1,1,left,second,blue,11,
8115,11,7,1,9.3634501,1,1,left,second,blue,11,1
8115,12,8,0,9.3634501,1,1,left,second,blue,11,0
8115,13,13,1,9.3634501,1,1,left,second,blue,11,
8116,1,1,0,12.123203,0,0,left,first,red,1,
8116,2,1,0,12.123203,0,0,left,first,red,1,1
8116,3,2,1,12.123203,0,0,left,first,red,1,0
8116,4,4,0,12.123203,0,0,left,first,red,1,
8116,5,3,1,12.123203,0,0,left,first,red,1,0
8116,6,4,0,12.123203,0,0,left,first,red,1,1
8116,7,7,3,12.123203,0,0,left,first,red,1,
8116,8,5,0,12.123203,0,0,left,first,red,1,1
8116,9,6,0,12.123203,0,0,left,first,red,1,0
8116,10,10,1,12.123203,0,0,left,first,red,1,
8116,11,7,1,12.123203,0,0,left,first,red,1,0
8116,12,8,0,12.123203,0,0,left,first,red,1,1
8116,13,13,3,12.123203,0,0,left,first,red,1,
8117,1,1,0,7.3921971,1,0,left,first,red,1,
8117,2,1,1,7.3921971,1,0,left,first,red,1,1
8117,3,2,1,7.3921971,1,0,left,first,red,1,0
8117,4,4,2,7.3921971,1,0,left,first,red,1,
8117,5,3,0,7.3921971,1,0,left,first,red,1,0
8117,6,4,0,7.3921971,1,0,left,first,red,1,1
8117,7,7,1,7.3921971,1,0,left,first,red,1,
8117,8,5,3,7.3921971,1,0,left,first,red,1,1
8117,9,6,1,7.3921971,1,0,left,first,red,1,0
8117,10,10,2,7.3921971,1,0,left,first,red,1,
8117,11,7,3,7.3921971,1,0,left,first,red,1,0
8117,12,8,1,7.3921971,1,0,left,first,red,1,1
8117,13,13,1,7.3921971,1,0,left,first,red,1,
8118,1,1,3,6.6365504,1,1,right,second,red,16,
8118,2,1,3,6.6365504,1,1,right,second,red,16,0
8118,3,2,5,6.6365504,1,1,right,second,red,16,1
8118,4,4,1,6.6365504,1,1,right,second,red,16,
8118,5,3,6,6.6365504,1,1,right,second,red,16,1
8118,6,4,3,6.6365504,1,1,right,second,red,16,0
8118,7,7,2,6.6365504,1,1,right,second,red,16,
8118,8,5,5,6.6365504,1,1,right,second,red,16,0
8118,9,6,4,6.6365504,1,1,right,second,red,16,1
8118,10,10,3,6.6365504,1,1,right,second,red,16,
8118,11,7,6,6.6365504,1,1,right,second,red,16,1
8118,12,8,0,6.6365504,1,1,right,second,red,16,0
8118,13,13,6,6.6365504,1,1,right,second,red,16,
8119,1,1,3,11.071869,0,1,left,second,red,3,
8119,2,1,2,11.071869,0,1,left,second,red,3,0
8119,3,2,0,11.071869,0,1,left,second,red,3,1
8119,4,4,3,11.071869,0,1,left,second,red,3,
8119,5,3,2,11.071869,0,1,left,second,red,3,1
8119,6,4,3,11.071869,0,1,left,second,red,3,0
8119,7,7,3,11.071869,0,1,left,second,red,3,
8119,8,5,4,11.071869,0,1,left,second,red,3,0
8119,9,6,4,11.071869,0,1,left,second,red,3,1
8119,10,10,2,11.071869,0,1,left,second,red,3,
8119,11,7,1,11.071869,0,1,left,second,red,3,1
8119,12,8,2,11.071869,0,1,left,second,red,3,0
8119,13,13,1,11.071869,0,1,left,second,red,3,
8120,1,1,2,6.8665299,0,1,right,first,blue,5,
8120,2,1,2,6.8665299,0,1,right,first,blue,5,1
8120,3,2,2,6.8665299,0,1,right,first,blue,5,0
8120,4,4,1,6.8665299,0,1,right,first,blue,5,
8120,5,3,2,6.8665299,0,1,right,first,blue,5,0
8120,6,4,4,6.8665299,0,1,right,first,blue,5,1
8120,7,7,3,6.8665299,0,1,right,first,blue,5,
8120,8,5,1,6.8665299,0,1,right,first,blue,5,1
8120,9,6,3,6.8665299,0,1,right,first,blue,5,0
8120,10,10,3,6.8665299,0,1,right,first,blue,5,
8120,11,7,1,6.8665299,0,1,right,first,blue,5,0
8120,12,8,2,6.8665299,0,1,right,first,blue,5,1
8120,13,13,3,6.8665299,0,1,right,first,blue,5,
8121,1,1,4,11.531828,1,1,left,first,blue,9,
8121,2,1,0,11.531828,1,1,left,first,blue,9,1
8121,3,2,3,11.531828,1,1,left,first,blue,9,0
8121,4,4,5,11.531828,1,1,left,first,blue,9,
8121,5,3,3,11.531828,1,1,left,first,blue,9,0
8121,6,4,3,11.531828,1,1,left,first,blue,9,1
8121,7,7,4,11.531828,1,1,left,first,blue,9,
8121,8,5,2,11.531828,1,1,left,first,blue,9,1
8121,9,6,4,11.531828,1,1,left,first,blue,9,0
8121,10,10,1,11.531828,1,1,left,first,blue,9,
8121,11,7,5,11.531828,1,1,left,first,blue,9,0
8121,12,8,4,11.531828,1,1,left,first,blue,9,1
8121,13,13,3,11.531828,1,1,left,first,blue,9,
8122,1,1,1,7.1622176,1,1,left,second,blue,11,
8122,2,1,6,7.1622176,1,1,left,second,blue,11,0
8122,3,2,3,7.1622176,1,1,left,second,blue,11,1
8122,4,4,0,7.1622176,1,1,left,second,blue,11,
8122,5,3,3,7.1622176,1,1,left,second,blue,11,1
8122,6,4,3,7.1622176,1,1,left,second,blue,11,0
8122,7,7,3,7.1622176,1,1,left,second,blue,11,
8122,8,5,1,7.1622176,1,1,left,second,blue,11,0
8122,9,6,0,7.1622176,1,1,left,second,blue,11,1
8122,10,10,0,7.1622176,1,1,left,second,blue,11,
8122,11,7,0,7.1622176,1,1,left,second,blue,11,1
8122,12,8,4,7.1622176,1,1,left,second,blue,11,0
8122,13,13,2,7.1622176,1,1,left,second,blue,11,
8123,1,1,1,11.63039,1,1,left,second,red,3,
8123,2,1,1,11.63039,1,1,left,second,red,3,0
8123,3,2,3,11.63039,1,1,left,second,red,3,1
8123,4,4,2,11.63039,1,1,left,second,red,3,
8123,5,3,2,11.63039,1,1,left,second,red,3,1
8123,6,4,4,11.63039,1,1,left,second,red,3,0
8123,7,7,2,11.63039,1,1,left,second,red,3,
8123,8,5,2,11.63039,1,1,left,second,red,3,0
8123,9,6,2,11.63039,1,1,left,second,red,3,1
8123,10,10,2,11.63039,1,1,left,second,red,3,
8123,11,7,4,11.63039,1,1,left,second,red,3,1
8123,12,8,1,11.63039,1,1,left,second,red,3,0
8123,13,13,1,11.63039,1,1,left,second,red,3,
8124,1,1,6,11.86037,1,1,right,second,red,16,
8124,2,1,3,11.86037,1,1,right,second,red,16,0
8124,3,2,2,11.86037,1,1,right,second,red,16,1
8124,4,4,4,11.86037,1,1,right,second,red,16,
8124,5,3,3,11.86037,1,1,right,second,red,16,1
8124,6,4,3,11.86037,1,1,right,second,red,16,0
8124,7,7,5,11.86037,1,1,right,second,red,16,
8124,8,5,3,11.86037,1,1,right,second,red,16,0
8124,9,6,3,11.86037,1,1,right,second,red,16,1
8124,10,10,4,11.86037,1,1,right,second,red,16,
8124,11,7,2,11.86037,1,1,right,second,red,16,1
8124,12,8,3,11.86037,1,1,right,second,red,16,0
8124,13,13,4,11.86037,1,1,right,second,red,16,
8125,1,1,3,7.2279263,1,1,right,first,blue,6,
8125,2,1,1,7.2279263,1,1,right,first,blue,6,1
8125,3,2,4,7.2279263,1,1,right,first,blue,6,0
8125,4,4,4,7.2279263,1,1,right,first,blue,6,
8125,5,3,1,7.2279263,1,1,right,first,blue,6,0
8125,6,4,2,7.2279263,1,1,right,first,blue,6,1
8125,7,7,3,7.2279263,1,1,right,first,blue,6,
8125,8,5,3,7.2279263,1,1,right,first,blue,6,1
8125,9,6,3,7.2279263,1,1,right,first,blue,6,0
8125,10,10,3,7.2279263,1,1,right,first,blue,6,
8125,11,7,2,7.2279263,1,1,right,first,blue,6,0
8125,12,8,3,7.2279263,1,1,right,first,blue,6,1
8125,13,13,5,7.2279263,1,1,right,first,blue,6,
8126,1,1,0,6.4722791,0,1,right,second,red,15,
8126,2,1,1,6.4722791,0,1,right,second,red,15,0
8126,3,2,0,6.4722791,0,1,right,second,red,15,1
8126,4,4,2,6.4722791,0,1,right,second,red,15,
8126,5,3,0,6.4722791,0,1,right,second,red,15,1
8126,6,4,1,6.4722791,0,1,right,second,red,15,0
8126,7,7,2,6.4722791,0,1,right,second,red,15,
8126,8,5,1,6.4722791,0,1,right,second,red,15,0
8126,9,6,1,6.4722791,0,1,right,second,red,15,1
8126,10,10,4,6.4722791,0,1,right,second,red,15,
8126,11,7,0,6.4722791,0,1,right,second,red,15,1
8126,12,8,2,6.4722791,0,1,right,second,red,15,0
8126,13,13,3,6.4722791,0,1,right,second,red,15,
8127,1,1,0,7.2936344,1,1,right,first,red,13,
8127,2,1,2,7.2936344,1,1,right,first,red,13,1
8127,3,2,1,7.2936344,1,1,right,first,red,13,0
8127,4,4,1,7.2936344,1,1,right,first,red,13,
8127,5,3,0,7.2936344,1,1,right,first,red,13,0
8127,6,4,0,7.2936344,1,1,right,first,red,13,1
8127,7,7,2,7.2936344,1,1,right,first,red,13,
8127,8,5,0,7.2936344,1,1,right,first,red,13,1
8127,9,6,3,7.2936344,1,1,right,first,red,13,0
8127,10,10,1,7.2936344,1,1,right,first,red,13,
8127,11,7,0,7.2936344,1,1,right,first,red,13,0
8127,12,8,1,7.2936344,1,1,right,first,red,13,1
8127,13,13,1,7.2936344,1,1,right,first,red,13,
8128,1,1,1,11.137577,0,1,right,second,blue,7,
8128,2,1,1,11.137577,0,1,right,second,blue,7,0
8128,3,2,0,11.137577,0,1,right,second,blue,7,1
8128,4,4,2,11.137577,0,1,right,second,blue,7,
8128,5,3,2,11.137577,0,1,right,second,blue,7,1
8128,6,4,0,11.137577,0,1,right,second,blue,7,0
8128,7,7,1,11.137577,0,1,right,second,blue,7,
8128,8,5,2,11.137577,0,1,right,second,blue,7,0
8128,9,6,1,11.137577,0,1,right,second,blue,7,1
8128,10,10,1,11.137577,0,1,right,second,blue,7,
8128,11,7,3,11.137577,0,1,right,second,blue,7,1
8128,12,8,0,11.137577,0,1,right,second,blue,7,0
8128,13,13,0,11.137577,0,1,right,second,blue,7,
8129,1,1,0,6.7351131,1,1,right,second,red,15,
8129,2,1,0,6.7351131,1,1,right,second,red,15,0
8129,3,2,0,6.7351131,1,1,right,second,red,15,1
8129,4,4,1,6.7351131,1,1,right,second,red,15,
8129,5,3,0,6.7351131,1,1,right,second,red,15,1
8129,6,4,0,6.7351131,1,1,right,second,red,15,0
8129,7,7,5,6.7351131,1,1,right,second,red,15,
8129,8,5,0,6.7351131,1,1,right,second,red,15,0
8129,9,6,0,6.7351131,1,1,right,second,red,15,1
8129,10,10,2,6.7351131,1,1,right,second,red,15,
8129,11,7,1,6.7351131,1,1,right,second,red,15,1
8129,12,8,0,6.7351131,1,1,right,second,red,15,0
8129,13,13,4,6.7351131,1,1,right,second,red,15,
8130,1,1,2,12.353183,0,1,left,second,red,4,
